| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:9B:00.0 Off |                    0 |
| N/A   26C    P0             57W /  400W |       1MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Module load: anaconda/3-2024.10-1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/condabin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda-env
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/activate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/deactivate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.sh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/fish/conf.d/conda.fish
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/Conda.psm1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/conda-hook.ps1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/lib/python3.12/site-packages/xontrib/conda.xsh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.csh
modified      /home/aaron.dichoso/.bashrc

==> For changes to take effect, close and re-open your current shell. <==

--------------------training----------------------
/home/aaron.dichoso/.conda/envs/RISNet/lib/python3.8/site-packages/torch/utils/data/dataloader.py:560: UserWarning: This DataLoader will create 20 worker processes in total. Our suggested max number of worker in current system is 8, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
[2025-07-22 10:08:45.816421] => [Epoch Num: 076/100] => [Global Step: 0400/1150] => [Loss: 0.3162]
[2025-07-22 10:09:02.193693] => [Epoch Num: 076/100] => [Global Step: 0420/1150] => [Loss: 0.3082]
[2025-07-22 10:09:19.396215] => [Epoch Num: 076/100] => [Global Step: 0440/1150] => [Loss: 0.3807]
[2025-07-22 10:09:35.796369] => [Epoch Num: 076/100] => [Global Step: 0460/1150] => [Loss: 0.3818]
[2025-07-22 10:09:52.205438] => [Epoch Num: 076/100] => [Global Step: 0480/1150] => [Loss: 0.4888]
[2025-07-22 10:10:08.588851] => [Epoch Num: 076/100] => [Global Step: 0500/1150] => [Loss: 0.3405]
[2025-07-22 10:10:24.978743] => [Epoch Num: 076/100] => [Global Step: 0520/1150] => [Loss: 0.3975]
[2025-07-22 10:10:42.438313] => [Epoch Num: 076/100] => [Global Step: 0540/1150] => [Loss: 0.3099]
[2025-07-22 10:10:58.845711] => [Epoch Num: 076/100] => [Global Step: 0560/1150] => [Loss: 0.3242]
[2025-07-22 10:11:15.247396] => [Epoch Num: 076/100] => [Global Step: 0580/1150] => [Loss: 0.5023]
[2025-07-22 10:11:31.697582] => [Epoch Num: 076/100] => [Global Step: 0600/1150] => [Loss: 0.4682]
[2025-07-22 10:11:48.141617] => [Epoch Num: 076/100] => [Global Step: 0620/1150] => [Loss: 0.4207]
[2025-07-22 10:12:04.573017] => [Epoch Num: 076/100] => [Global Step: 0640/1150] => [Loss: 0.3606]
[2025-07-22 10:12:20.996689] => [Epoch Num: 076/100] => [Global Step: 0660/1150] => [Loss: 0.4208]
[2025-07-22 10:12:38.700618] => [Epoch Num: 076/100] => [Global Step: 0680/1150] => [Loss: 0.4182]
[2025-07-22 10:12:55.114845] => [Epoch Num: 076/100] => [Global Step: 0700/1150] => [Loss: 0.3022]
[2025-07-22 10:13:11.535124] => [Epoch Num: 076/100] => [Global Step: 0720/1150] => [Loss: 0.4886]
[2025-07-22 10:13:27.955822] => [Epoch Num: 076/100] => [Global Step: 0740/1150] => [Loss: 0.3897]
[2025-07-22 10:13:44.311237] => [Epoch Num: 076/100] => [Global Step: 0760/1150] => [Loss: 0.2624]
[2025-07-22 10:14:00.633790] => [Epoch Num: 076/100] => [Global Step: 0780/1150] => [Loss: 0.3851]
[2025-07-22 10:14:16.940872] => [Epoch Num: 076/100] => [Global Step: 0800/1150] => [Loss: 0.2927]
[2025-07-22 10:14:33.271991] => [Epoch Num: 076/100] => [Global Step: 0820/1150] => [Loss: 0.4955]
[2025-07-22 10:14:49.596390] => [Epoch Num: 076/100] => [Global Step: 0840/1150] => [Loss: 0.4892]
[2025-07-22 10:15:07.634731] => [Epoch Num: 076/100] => [Global Step: 0860/1150] => [Loss: 0.4697]
[2025-07-22 10:15:23.943468] => [Epoch Num: 076/100] => [Global Step: 0880/1150] => [Loss: 0.3238]
[2025-07-22 10:15:40.347944] => [Epoch Num: 076/100] => [Global Step: 0900/1150] => [Loss: 0.4079]
[2025-07-22 10:15:56.642532] => [Epoch Num: 076/100] => [Global Step: 0920/1150] => [Loss: 0.3583]
[2025-07-22 10:16:12.953577] => [Epoch Num: 076/100] => [Global Step: 0940/1150] => [Loss: 0.3576]
[2025-07-22 10:16:29.296916] => [Epoch Num: 076/100] => [Global Step: 0960/1150] => [Loss: 0.3735]
[2025-07-22 10:16:45.679179] => [Epoch Num: 076/100] => [Global Step: 0980/1150] => [Loss: 0.5333]
[2025-07-22 10:17:01.972965] => [Epoch Num: 076/100] => [Global Step: 1000/1150] => [Loss: 0.2374]
[2025-07-22 10:17:18.270617] => [Epoch Num: 076/100] => [Global Step: 1020/1150] => [Loss: 0.3657]
[2025-07-22 10:17:34.559960] => [Epoch Num: 076/100] => [Global Step: 1040/1150] => [Loss: 0.3566]
[2025-07-22 10:17:52.902145] => [Epoch Num: 076/100] => [Global Step: 1060/1150] => [Loss: 0.4692]
[2025-07-22 10:18:09.259558] => [Epoch Num: 076/100] => [Global Step: 1080/1150] => [Loss: 0.3794]
[2025-07-22 10:18:25.577994] => [Epoch Num: 076/100] => [Global Step: 1100/1150] => [Loss: 0.2976]
[2025-07-22 10:18:41.783594] => [Epoch Num: 076/100] => [Global Step: 1120/1150] => [Loss: 0.2865]
[2025-07-22 10:18:57.886834] => [Epoch Num: 076/100] => [Global Step: 1140/1150] => [Loss: 0.4311]
[2025-07-22 10:19:16.888892] => [Epoch Num: 077/100] => [Global Step: 0000/1150] => [Loss: 0.2954]
[2025-07-22 10:19:34.184308] => [Epoch Num: 077/100] => [Global Step: 0020/1150] => [Loss: 0.3115]
[2025-07-22 10:19:50.542455] => [Epoch Num: 077/100] => [Global Step: 0040/1150] => [Loss: 0.3707]
[2025-07-22 10:20:06.884902] => [Epoch Num: 077/100] => [Global Step: 0060/1150] => [Loss: 0.3310]
[2025-07-22 10:20:23.193854] => [Epoch Num: 077/100] => [Global Step: 0080/1150] => [Loss: 0.3486]
[2025-07-22 10:20:39.541037] => [Epoch Num: 077/100] => [Global Step: 0100/1150] => [Loss: 0.4109]
[2025-07-22 10:20:55.870102] => [Epoch Num: 077/100] => [Global Step: 0120/1150] => [Loss: 0.3663]
[2025-07-22 10:21:12.173452] => [Epoch Num: 077/100] => [Global Step: 0140/1150] => [Loss: 0.3117]
[2025-07-22 10:21:28.464227] => [Epoch Num: 077/100] => [Global Step: 0160/1150] => [Loss: 0.2683]
[2025-07-22 10:21:45.170246] => [Epoch Num: 077/100] => [Global Step: 0180/1150] => [Loss: 0.3253]
[2025-07-22 10:22:01.521424] => [Epoch Num: 077/100] => [Global Step: 0200/1150] => [Loss: 0.4338]
[2025-07-22 10:22:18.167892] => [Epoch Num: 077/100] => [Global Step: 0220/1150] => [Loss: 0.4167]
[2025-07-22 10:22:34.535605] => [Epoch Num: 077/100] => [Global Step: 0240/1150] => [Loss: 0.5033]
[2025-07-22 10:22:50.906343] => [Epoch Num: 077/100] => [Global Step: 0260/1150] => [Loss: 0.3476]
[2025-07-22 10:23:07.251879] => [Epoch Num: 077/100] => [Global Step: 0280/1150] => [Loss: 0.3222]
[2025-07-22 10:23:24.184454] => [Epoch Num: 077/100] => [Global Step: 0300/1150] => [Loss: 0.4117]
[2025-07-22 10:23:40.556839] => [Epoch Num: 077/100] => [Global Step: 0320/1150] => [Loss: 0.3959]
[2025-07-22 10:23:56.911220] => [Epoch Num: 077/100] => [Global Step: 0340/1150] => [Loss: 0.3333]
[2025-07-22 10:24:13.279690] => [Epoch Num: 077/100] => [Global Step: 0360/1150] => [Loss: 0.4030]
[2025-07-22 10:24:30.330476] => [Epoch Num: 077/100] => [Global Step: 0380/1150] => [Loss: 0.4179]
[2025-07-22 10:24:46.680346] => [Epoch Num: 077/100] => [Global Step: 0400/1150] => [Loss: 0.3831]
[2025-07-22 10:25:03.033950] => [Epoch Num: 077/100] => [Global Step: 0420/1150] => [Loss: 0.3512]
[2025-07-22 10:25:19.404439] => [Epoch Num: 077/100] => [Global Step: 0440/1150] => [Loss: 0.2617]
[2025-07-22 10:25:35.760681] => [Epoch Num: 077/100] => [Global Step: 0460/1150] => [Loss: 0.3373]
[2025-07-22 10:25:52.760336] => [Epoch Num: 077/100] => [Global Step: 0480/1150] => [Loss: 0.4920]
[2025-07-22 10:26:09.113018] => [Epoch Num: 077/100] => [Global Step: 0500/1150] => [Loss: 0.3368]
[2025-07-22 10:26:25.440747] => [Epoch Num: 077/100] => [Global Step: 0520/1150] => [Loss: 0.4326]
[2025-07-22 10:26:41.794747] => [Epoch Num: 077/100] => [Global Step: 0540/1150] => [Loss: 0.2484]
[2025-07-22 10:26:58.155779] => [Epoch Num: 077/100] => [Global Step: 0560/1150] => [Loss: 0.4747]
[2025-07-22 10:27:14.546319] => [Epoch Num: 077/100] => [Global Step: 0580/1150] => [Loss: 0.5182]
[2025-07-22 10:27:32.036268] => [Epoch Num: 077/100] => [Global Step: 0600/1150] => [Loss: 0.3396]
[2025-07-22 10:27:48.392030] => [Epoch Num: 077/100] => [Global Step: 0620/1150] => [Loss: 0.4330]
[2025-07-22 10:28:04.749736] => [Epoch Num: 077/100] => [Global Step: 0640/1150] => [Loss: 0.3233]
[2025-07-22 10:28:21.123702] => [Epoch Num: 077/100] => [Global Step: 0660/1150] => [Loss: 0.3613]
[2025-07-22 10:28:37.526248] => [Epoch Num: 077/100] => [Global Step: 0680/1150] => [Loss: 0.3776]
[2025-07-22 10:28:53.912045] => [Epoch Num: 077/100] => [Global Step: 0700/1150] => [Loss: 0.3811]
[2025-07-22 10:29:10.276448] => [Epoch Num: 077/100] => [Global Step: 0720/1150] => [Loss: 0.3615]
[2025-07-22 10:29:26.644416] => [Epoch Num: 077/100] => [Global Step: 0740/1150] => [Loss: 0.4700]
[2025-07-22 10:29:44.505893] => [Epoch Num: 077/100] => [Global Step: 0760/1150] => [Loss: 0.3558]
[2025-07-22 10:30:01.089236] => [Epoch Num: 077/100] => [Global Step: 0780/1150] => [Loss: 0.4846]
[2025-07-22 10:30:17.729618] => [Epoch Num: 077/100] => [Global Step: 0800/1150] => [Loss: 0.3471]
[2025-07-22 10:30:34.356265] => [Epoch Num: 077/100] => [Global Step: 0820/1150] => [Loss: 0.3806]
[2025-07-22 10:30:51.012453] => [Epoch Num: 077/100] => [Global Step: 0840/1150] => [Loss: 0.3452]
[2025-07-22 10:31:07.631384] => [Epoch Num: 077/100] => [Global Step: 0860/1150] => [Loss: 0.4168]
[2025-07-22 10:31:24.241371] => [Epoch Num: 077/100] => [Global Step: 0880/1150] => [Loss: 0.5231]
[2025-07-22 10:31:40.765607] => [Epoch Num: 077/100] => [Global Step: 0900/1150] => [Loss: 0.3542]
[2025-07-22 10:31:57.180734] => [Epoch Num: 077/100] => [Global Step: 0920/1150] => [Loss: 0.2357]
[2025-07-22 10:32:15.530119] => [Epoch Num: 077/100] => [Global Step: 0940/1150] => [Loss: 0.3477]
[2025-07-22 10:32:31.947398] => [Epoch Num: 077/100] => [Global Step: 0960/1150] => [Loss: 0.3949]
[2025-07-22 10:32:48.339006] => [Epoch Num: 077/100] => [Global Step: 0980/1150] => [Loss: 0.4184]
[2025-07-22 10:33:04.700293] => [Epoch Num: 077/100] => [Global Step: 1000/1150] => [Loss: 0.4269]
[2025-07-22 10:33:21.120881] => [Epoch Num: 077/100] => [Global Step: 1020/1150] => [Loss: 0.4527]
[2025-07-22 10:33:37.473705] => [Epoch Num: 077/100] => [Global Step: 1040/1150] => [Loss: 0.3451]
[2025-07-22 10:33:53.838051] => [Epoch Num: 077/100] => [Global Step: 1060/1150] => [Loss: 0.5225]
[2025-07-22 10:34:10.203439] => [Epoch Num: 077/100] => [Global Step: 1080/1150] => [Loss: 0.3249]
[2025-07-22 10:34:26.600842] => [Epoch Num: 077/100] => [Global Step: 1100/1150] => [Loss: 0.3534]
[2025-07-22 10:34:42.893288] => [Epoch Num: 077/100] => [Global Step: 1120/1150] => [Loss: 0.4867]
[2025-07-22 10:34:59.111379] => [Epoch Num: 077/100] => [Global Step: 1140/1150] => [Loss: 0.4507]
[2025-07-22 10:35:18.563664] => [Epoch Num: 078/100] => [Global Step: 0000/1150] => [Loss: 0.4928]
[2025-07-22 10:35:35.485709] => [Epoch Num: 078/100] => [Global Step: 0020/1150] => [Loss: 0.3455]
[2025-07-22 10:35:51.762738] => [Epoch Num: 078/100] => [Global Step: 0040/1150] => [Loss: 0.3106]
[2025-07-22 10:36:08.146242] => [Epoch Num: 078/100] => [Global Step: 0060/1150] => [Loss: 0.3611]
[2025-07-22 10:36:24.581048] => [Epoch Num: 078/100] => [Global Step: 0080/1150] => [Loss: 0.3568]
[2025-07-22 10:36:40.886935] => [Epoch Num: 078/100] => [Global Step: 0100/1150] => [Loss: 0.3523]
[2025-07-22 10:36:57.495264] => [Epoch Num: 078/100] => [Global Step: 0120/1150] => [Loss: 0.3190]
[2025-07-22 10:37:13.859678] => [Epoch Num: 078/100] => [Global Step: 0140/1150] => [Loss: 0.3956]
[2025-07-22 10:37:30.369582] => [Epoch Num: 078/100] => [Global Step: 0160/1150] => [Loss: 0.3767]
[2025-07-22 10:37:46.688167] => [Epoch Num: 078/100] => [Global Step: 0180/1150] => [Loss: 0.4443]
[2025-07-22 10:38:03.341651] => [Epoch Num: 078/100] => [Global Step: 0200/1150] => [Loss: 0.4122]
[2025-07-22 10:38:19.677955] => [Epoch Num: 078/100] => [Global Step: 0220/1150] => [Loss: 0.5385]
[2025-07-22 10:38:35.998526] => [Epoch Num: 078/100] => [Global Step: 0240/1150] => [Loss: 0.4953]
[2025-07-22 10:38:52.842130] => [Epoch Num: 078/100] => [Global Step: 0260/1150] => [Loss: 0.2638]
[2025-07-22 10:39:09.271335] => [Epoch Num: 078/100] => [Global Step: 0280/1150] => [Loss: 0.3424]
[2025-07-22 10:39:25.714522] => [Epoch Num: 078/100] => [Global Step: 0300/1150] => [Loss: 0.3970]
[2025-07-22 10:39:42.136012] => [Epoch Num: 078/100] => [Global Step: 0320/1150] => [Loss: 0.3422]
[2025-07-22 10:39:59.210008] => [Epoch Num: 078/100] => [Global Step: 0340/1150] => [Loss: 0.3163]
[2025-07-22 10:40:15.603144] => [Epoch Num: 078/100] => [Global Step: 0360/1150] => [Loss: 0.2830]
[2025-07-22 10:40:31.997376] => [Epoch Num: 078/100] => [Global Step: 0380/1150] => [Loss: 0.3041]
[2025-07-22 10:40:48.404973] => [Epoch Num: 078/100] => [Global Step: 0400/1150] => [Loss: 0.3154]
[2025-07-22 10:41:05.309880] => [Epoch Num: 078/100] => [Global Step: 0420/1150] => [Loss: 0.3992]
[2025-07-22 10:41:21.754259] => [Epoch Num: 078/100] => [Global Step: 0440/1150] => [Loss: 0.2871]
[2025-07-22 10:41:38.174168] => [Epoch Num: 078/100] => [Global Step: 0460/1150] => [Loss: 0.4265]
[2025-07-22 10:41:54.621571] => [Epoch Num: 078/100] => [Global Step: 0480/1150] => [Loss: 0.4373]
[2025-07-22 10:42:11.033361] => [Epoch Num: 078/100] => [Global Step: 0500/1150] => [Loss: 0.4500]
[2025-07-22 10:42:27.451542] => [Epoch Num: 078/100] => [Global Step: 0520/1150] => [Loss: 0.4325]
[2025-07-22 10:42:44.881682] => [Epoch Num: 078/100] => [Global Step: 0540/1150] => [Loss: 0.3522]
[2025-07-22 10:43:01.316712] => [Epoch Num: 078/100] => [Global Step: 0560/1150] => [Loss: 0.3541]
[2025-07-22 10:43:17.725517] => [Epoch Num: 078/100] => [Global Step: 0580/1150] => [Loss: 0.2955]
[2025-07-22 10:43:34.126799] => [Epoch Num: 078/100] => [Global Step: 0600/1150] => [Loss: 0.3523]
[2025-07-22 10:43:50.739274] => [Epoch Num: 078/100] => [Global Step: 0620/1150] => [Loss: 0.3161]
[2025-07-22 10:44:07.387548] => [Epoch Num: 078/100] => [Global Step: 0640/1150] => [Loss: 0.3170]
[2025-07-22 10:44:23.905731] => [Epoch Num: 078/100] => [Global Step: 0660/1150] => [Loss: 0.3448]
[2025-07-22 10:44:41.746036] => [Epoch Num: 078/100] => [Global Step: 0680/1150] => [Loss: 0.3800]
[2025-07-22 10:44:58.151670] => [Epoch Num: 078/100] => [Global Step: 0700/1150] => [Loss: 0.5180]
[2025-07-22 10:45:14.550824] => [Epoch Num: 078/100] => [Global Step: 0720/1150] => [Loss: 0.4640]
[2025-07-22 10:45:30.963912] => [Epoch Num: 078/100] => [Global Step: 0740/1150] => [Loss: 0.3621]
[2025-07-22 10:45:47.413749] => [Epoch Num: 078/100] => [Global Step: 0760/1150] => [Loss: 0.3962]
[2025-07-22 10:46:03.864252] => [Epoch Num: 078/100] => [Global Step: 0780/1150] => [Loss: 0.3866]
[2025-07-22 10:46:20.294296] => [Epoch Num: 078/100] => [Global Step: 0800/1150] => [Loss: 0.4849]
[2025-07-22 10:46:36.712968] => [Epoch Num: 078/100] => [Global Step: 0820/1150] => [Loss: 0.3990]
[2025-07-22 10:46:55.026435] => [Epoch Num: 078/100] => [Global Step: 0840/1150] => [Loss: 0.3221]
[2025-07-22 10:47:11.425117] => [Epoch Num: 078/100] => [Global Step: 0860/1150] => [Loss: 0.3997]
[2025-07-22 10:47:27.842872] => [Epoch Num: 078/100] => [Global Step: 0880/1150] => [Loss: 0.3557]
[2025-07-22 10:47:44.239440] => [Epoch Num: 078/100] => [Global Step: 0900/1150] => [Loss: 0.3780]
[2025-07-22 10:48:00.593538] => [Epoch Num: 078/100] => [Global Step: 0920/1150] => [Loss: 0.3450]
[2025-07-22 10:48:16.940728] => [Epoch Num: 078/100] => [Global Step: 0940/1150] => [Loss: 0.3791]
[2025-07-22 10:48:33.265983] => [Epoch Num: 078/100] => [Global Step: 0960/1150] => [Loss: 0.4350]
[2025-07-22 10:48:49.595471] => [Epoch Num: 078/100] => [Global Step: 0980/1150] => [Loss: 0.3640]
[2025-07-22 10:49:05.978184] => [Epoch Num: 078/100] => [Global Step: 1000/1150] => [Loss: 0.3436]
[2025-07-22 10:49:22.343866] => [Epoch Num: 078/100] => [Global Step: 1020/1150] => [Loss: 0.4760]
[2025-07-22 10:49:40.852000] => [Epoch Num: 078/100] => [Global Step: 1040/1150] => [Loss: 0.3764]
[2025-07-22 10:49:57.262691] => [Epoch Num: 078/100] => [Global Step: 1060/1150] => [Loss: 0.3400]
[2025-07-22 10:50:13.636723] => [Epoch Num: 078/100] => [Global Step: 1080/1150] => [Loss: 0.3155]
[2025-07-22 10:50:29.967737] => [Epoch Num: 078/100] => [Global Step: 1100/1150] => [Loss: 0.4037]
[2025-07-22 10:50:46.229028] => [Epoch Num: 078/100] => [Global Step: 1120/1150] => [Loss: 0.3387]
[2025-07-22 10:51:02.399627] => [Epoch Num: 078/100] => [Global Step: 1140/1150] => [Loss: 0.2664]
[2025-07-22 10:51:21.329513] => [Epoch Num: 079/100] => [Global Step: 0000/1150] => [Loss: 0.3164]
[2025-07-22 10:51:38.736944] => [Epoch Num: 079/100] => [Global Step: 0020/1150] => [Loss: 0.4322]
[2025-07-22 10:51:55.351147] => [Epoch Num: 079/100] => [Global Step: 0040/1150] => [Loss: 0.2294]
[2025-07-22 10:52:11.700597] => [Epoch Num: 079/100] => [Global Step: 0060/1150] => [Loss: 0.3936]
[2025-07-22 10:52:28.293533] => [Epoch Num: 079/100] => [Global Step: 0080/1150] => [Loss: 0.3836]
[2025-07-22 10:52:44.866452] => [Epoch Num: 079/100] => [Global Step: 0100/1150] => [Loss: 0.3155]
[2025-07-22 10:53:01.499127] => [Epoch Num: 079/100] => [Global Step: 0120/1150] => [Loss: 0.3488]
[2025-07-22 10:53:18.119235] => [Epoch Num: 079/100] => [Global Step: 0140/1150] => [Loss: 0.3449]
[2025-07-22 10:53:35.100430] => [Epoch Num: 079/100] => [Global Step: 0160/1150] => [Loss: 0.3356]
[2025-07-22 10:53:51.707736] => [Epoch Num: 079/100] => [Global Step: 0180/1150] => [Loss: 0.5578]
[2025-07-22 10:54:08.610483] => [Epoch Num: 079/100] => [Global Step: 0200/1150] => [Loss: 0.2797]
[2025-07-22 10:54:25.207367] => [Epoch Num: 079/100] => [Global Step: 0220/1150] => [Loss: 0.3914]
[2025-07-22 10:54:41.797360] => [Epoch Num: 079/100] => [Global Step: 0240/1150] => [Loss: 0.4202]
[2025-07-22 10:54:58.815146] => [Epoch Num: 079/100] => [Global Step: 0260/1150] => [Loss: 0.3402]
[2025-07-22 10:55:15.401448] => [Epoch Num: 079/100] => [Global Step: 0280/1150] => [Loss: 0.4232]
[2025-07-22 10:55:31.957576] => [Epoch Num: 079/100] => [Global Step: 0300/1150] => [Loss: 0.4631]
[2025-07-22 10:55:48.355061] => [Epoch Num: 079/100] => [Global Step: 0320/1150] => [Loss: 0.2580]
[2025-07-22 10:56:05.490482] => [Epoch Num: 079/100] => [Global Step: 0340/1150] => [Loss: 0.3538]
[2025-07-22 10:56:21.922953] => [Epoch Num: 079/100] => [Global Step: 0360/1150] => [Loss: 0.3503]
[2025-07-22 10:56:38.346795] => [Epoch Num: 079/100] => [Global Step: 0380/1150] => [Loss: 0.3597]
[2025-07-22 10:56:54.794605] => [Epoch Num: 079/100] => [Global Step: 0400/1150] => [Loss: 0.3746]
[2025-07-22 10:57:11.653339] => [Epoch Num: 079/100] => [Global Step: 0420/1150] => [Loss: 0.4659]
[2025-07-22 10:57:28.020767] => [Epoch Num: 079/100] => [Global Step: 0440/1150] => [Loss: 0.4971]
[2025-07-22 10:57:44.394868] => [Epoch Num: 079/100] => [Global Step: 0460/1150] => [Loss: 0.3717]
[2025-07-22 10:58:00.754109] => [Epoch Num: 079/100] => [Global Step: 0480/1150] => [Loss: 0.4110]
[2025-07-22 10:58:17.116771] => [Epoch Num: 079/100] => [Global Step: 0500/1150] => [Loss: 0.4330]
[2025-07-22 10:58:33.480732] => [Epoch Num: 079/100] => [Global Step: 0520/1150] => [Loss: 0.3837]
[2025-07-22 10:58:50.947474] => [Epoch Num: 079/100] => [Global Step: 0540/1150] => [Loss: 0.4240]
[2025-07-22 10:59:07.400329] => [Epoch Num: 079/100] => [Global Step: 0560/1150] => [Loss: 0.3294]
[2025-07-22 10:59:23.878573] => [Epoch Num: 079/100] => [Global Step: 0580/1150] => [Loss: 0.5463]
[2025-07-22 10:59:40.321201] => [Epoch Num: 079/100] => [Global Step: 0600/1150] => [Loss: 0.3263]
[2025-07-22 10:59:56.700178] => [Epoch Num: 079/100] => [Global Step: 0620/1150] => [Loss: 0.2459]
[2025-07-22 11:00:13.109758] => [Epoch Num: 079/100] => [Global Step: 0640/1150] => [Loss: 0.3389]
[2025-07-22 11:00:29.574749] => [Epoch Num: 079/100] => [Global Step: 0660/1150] => [Loss: 0.3390]
[2025-07-22 11:00:47.444961] => [Epoch Num: 079/100] => [Global Step: 0680/1150] => [Loss: 0.4850]
[2025-07-22 11:01:03.913209] => [Epoch Num: 079/100] => [Global Step: 0700/1150] => [Loss: 0.6512]
[2025-07-22 11:01:20.342124] => [Epoch Num: 079/100] => [Global Step: 0720/1150] => [Loss: 0.4629]
[2025-07-22 11:01:36.748743] => [Epoch Num: 079/100] => [Global Step: 0740/1150] => [Loss: 0.4215]
[2025-07-22 11:01:53.170804] => [Epoch Num: 079/100] => [Global Step: 0760/1150] => [Loss: 0.2511]
[2025-07-22 11:02:09.610989] => [Epoch Num: 079/100] => [Global Step: 0780/1150] => [Loss: 0.4066]
[2025-07-22 11:02:26.065692] => [Epoch Num: 079/100] => [Global Step: 0800/1150] => [Loss: 0.5275]
[2025-07-22 11:02:42.492335] => [Epoch Num: 079/100] => [Global Step: 0820/1150] => [Loss: 0.3378]
[2025-07-22 11:03:00.612154] => [Epoch Num: 079/100] => [Global Step: 0840/1150] => [Loss: 0.3983]
[2025-07-22 11:03:17.030804] => [Epoch Num: 079/100] => [Global Step: 0860/1150] => [Loss: 0.5165]
[2025-07-22 11:03:33.462647] => [Epoch Num: 079/100] => [Global Step: 0880/1150] => [Loss: 0.2712]
[2025-07-22 11:03:49.902906] => [Epoch Num: 079/100] => [Global Step: 0900/1150] => [Loss: 0.2968]
[2025-07-22 11:04:06.333403] => [Epoch Num: 079/100] => [Global Step: 0920/1150] => [Loss: 0.2897]
[2025-07-22 11:04:22.947392] => [Epoch Num: 079/100] => [Global Step: 0940/1150] => [Loss: 0.3061]
[2025-07-22 11:04:39.617243] => [Epoch Num: 079/100] => [Global Step: 0960/1150] => [Loss: 0.4864]
[2025-07-22 11:04:56.250917] => [Epoch Num: 079/100] => [Global Step: 0980/1150] => [Loss: 0.3456]
[2025-07-22 11:05:12.869573] => [Epoch Num: 079/100] => [Global Step: 1000/1150] => [Loss: 0.3308]
[2025-07-22 11:05:29.526239] => [Epoch Num: 079/100] => [Global Step: 1020/1150] => [Loss: 0.2786]
[2025-07-22 11:05:48.416219] => [Epoch Num: 079/100] => [Global Step: 1040/1150] => [Loss: 0.3482]
[2025-07-22 11:06:05.087896] => [Epoch Num: 079/100] => [Global Step: 1060/1150] => [Loss: 0.3856]
[2025-07-22 11:06:21.740114] => [Epoch Num: 079/100] => [Global Step: 1080/1150] => [Loss: 0.3980]
[2025-07-22 11:06:38.372100] => [Epoch Num: 079/100] => [Global Step: 1100/1150] => [Loss: 0.3992]
[2025-07-22 11:06:54.940350] => [Epoch Num: 079/100] => [Global Step: 1120/1150] => [Loss: 0.3536]
[2025-07-22 11:07:11.467785] => [Epoch Num: 079/100] => [Global Step: 1140/1150] => [Loss: 0.2489]
[2025-07-22 11:07:30.333402] => [Epoch Num: 080/100] => [Global Step: 0000/1150] => [Loss: 0.3786]
[2025-07-22 11:07:48.425674] => [Epoch Num: 080/100] => [Global Step: 0020/1150] => [Loss: 0.3059]
[2025-07-22 11:08:04.776414] => [Epoch Num: 080/100] => [Global Step: 0040/1150] => [Loss: 0.3403]
[2025-07-22 11:08:21.136265] => [Epoch Num: 080/100] => [Global Step: 0060/1150] => [Loss: 0.3990]
[2025-07-22 11:08:37.501300] => [Epoch Num: 080/100] => [Global Step: 0080/1150] => [Loss: 0.4768]
[2025-07-22 11:08:53.826274] => [Epoch Num: 080/100] => [Global Step: 0100/1150] => [Loss: 0.2848]
[2025-07-22 11:09:10.154251] => [Epoch Num: 080/100] => [Global Step: 0120/1150] => [Loss: 0.2930]
[2025-07-22 11:09:26.793831] => [Epoch Num: 080/100] => [Global Step: 0140/1150] => [Loss: 0.2819]
[2025-07-22 11:09:43.137400] => [Epoch Num: 080/100] => [Global Step: 0160/1150] => [Loss: 0.5520]
[2025-07-22 11:09:59.495400] => [Epoch Num: 080/100] => [Global Step: 0180/1150] => [Loss: 0.3124]
