2025-09-26 08:27:19.744506 Epoch [051/100], Step [0650/1150], Loss1: 0.2250 Loss2: 0.2258 Loss3: 0.1873
2025-09-26 08:28:22.156400 Epoch [051/100], Step [0700/1150], Loss1: 0.1902 Loss2: 0.2542 Loss3: 0.1746
2025-09-26 08:29:24.644600 Epoch [051/100], Step [0750/1150], Loss1: 0.2714 Loss2: 0.4045 Loss3: 0.2475
2025-09-26 08:30:26.965616 Epoch [051/100], Step [0800/1150], Loss1: 0.2161 Loss2: 0.2887 Loss3: 0.1975
2025-09-26 08:31:29.195593 Epoch [051/100], Step [0850/1150], Loss1: 0.1965 Loss2: 0.2242 Loss3: 0.1384
2025-09-26 08:32:31.614562 Epoch [051/100], Step [0900/1150], Loss1: 0.1513 Loss2: 0.1853 Loss3: 0.1405
2025-09-26 08:33:33.920991 Epoch [051/100], Step [0950/1150], Loss1: 0.2118 Loss2: 0.3185 Loss3: 0.1997
2025-09-26 08:34:36.198866 Epoch [051/100], Step [1000/1150], Loss1: 0.1930 Loss2: 0.2579 Loss3: 0.1672
2025-09-26 08:35:38.714531 Epoch [051/100], Step [1050/1150], Loss1: 0.2517 Loss2: 0.4420 Loss3: 0.2341
2025-09-26 08:36:41.308862 Epoch [051/100], Step [1100/1150], Loss1: 0.1457 Loss2: 0.1709 Loss3: 0.1306
2025-09-26 08:37:43.434272 Epoch [051/100], Step [1150/1150], Loss1: 0.2159 Loss2: 0.3237 Loss3: 0.1952
2025-09-26 08:37:48.621014 Epoch [052/100], Step [0001/1150], Loss1: 0.2258 Loss2: 0.3432 Loss3: 0.2022
2025-09-26 08:38:50.223668 Epoch [052/100], Step [0050/1150], Loss1: 0.2343 Loss2: 0.2733 Loss3: 0.2121
2025-09-26 08:39:53.016795 Epoch [052/100], Step [0100/1150], Loss1: 0.2787 Loss2: 0.3780 Loss3: 0.2561
2025-09-26 08:40:55.861762 Epoch [052/100], Step [0150/1150], Loss1: 0.3226 Loss2: 0.5076 Loss3: 0.2844
2025-09-26 08:41:58.848971 Epoch [052/100], Step [0200/1150], Loss1: 0.1818 Loss2: 0.2462 Loss3: 0.1516
2025-09-26 08:43:01.939538 Epoch [052/100], Step [0250/1150], Loss1: 0.4572 Loss2: 0.5656 Loss3: 0.4366
2025-09-26 08:44:04.685330 Epoch [052/100], Step [0300/1150], Loss1: 0.2533 Loss2: 0.3264 Loss3: 0.2283
2025-09-26 08:45:07.582302 Epoch [052/100], Step [0350/1150], Loss1: 0.2658 Loss2: 0.3337 Loss3: 0.2497
2025-09-26 08:46:10.416956 Epoch [052/100], Step [0400/1150], Loss1: 0.2687 Loss2: 0.3155 Loss3: 0.2303
2025-09-26 08:47:13.323326 Epoch [052/100], Step [0450/1150], Loss1: 0.2417 Loss2: 0.3320 Loss3: 0.2124
2025-09-26 08:48:16.342789 Epoch [052/100], Step [0500/1150], Loss1: 0.2709 Loss2: 0.3226 Loss3: 0.2320
2025-09-26 08:49:19.680278 Epoch [052/100], Step [0550/1150], Loss1: 0.2199 Loss2: 0.3844 Loss3: 0.2003
2025-09-26 08:50:22.545322 Epoch [052/100], Step [0600/1150], Loss1: 0.3574 Loss2: 0.5685 Loss3: 0.3255
2025-09-26 08:51:25.083889 Epoch [052/100], Step [0650/1150], Loss1: 0.2129 Loss2: 0.2424 Loss3: 0.1918
2025-09-26 08:52:27.817740 Epoch [052/100], Step [0700/1150], Loss1: 0.2756 Loss2: 0.3265 Loss3: 0.2619
2025-09-26 08:53:30.800340 Epoch [052/100], Step [0750/1150], Loss1: 0.2271 Loss2: 0.3064 Loss3: 0.2023
2025-09-26 08:54:34.081242 Epoch [052/100], Step [0800/1150], Loss1: 0.2853 Loss2: 0.3179 Loss3: 0.2474
2025-09-26 08:55:37.013039 Epoch [052/100], Step [0850/1150], Loss1: 0.2268 Loss2: 0.2940 Loss3: 0.2117
2025-09-26 08:56:39.869421 Epoch [052/100], Step [0900/1150], Loss1: 0.3973 Loss2: 0.4088 Loss3: 0.3715
2025-09-26 08:57:42.690424 Epoch [052/100], Step [0950/1150], Loss1: 0.3138 Loss2: 0.4419 Loss3: 0.2840
2025-09-26 08:58:45.542946 Epoch [052/100], Step [1000/1150], Loss1: 0.3510 Loss2: 0.4248 Loss3: 0.3165
2025-09-26 08:59:48.379890 Epoch [052/100], Step [1050/1150], Loss1: 0.3245 Loss2: 0.3771 Loss3: 0.2717
2025-09-26 09:00:51.240560 Epoch [052/100], Step [1100/1150], Loss1: 0.2327 Loss2: 0.3049 Loss3: 0.2009
2025-09-26 09:01:53.248551 Epoch [052/100], Step [1150/1150], Loss1: 0.2878 Loss2: 0.4533 Loss3: 0.2606
2025-09-26 09:01:58.787956 Epoch [053/100], Step [0001/1150], Loss1: 0.1825 Loss2: 0.2023 Loss3: 0.1394
2025-09-26 09:03:00.346751 Epoch [053/100], Step [0050/1150], Loss1: 0.3401 Loss2: 0.4468 Loss3: 0.3117
2025-09-26 09:04:03.232180 Epoch [053/100], Step [0100/1150], Loss1: 0.2210 Loss2: 0.4089 Loss3: 0.2071
2025-09-26 09:05:06.057824 Epoch [053/100], Step [0150/1150], Loss1: 0.2355 Loss2: 0.2956 Loss3: 0.2167
2025-09-26 09:06:08.914461 Epoch [053/100], Step [0200/1150], Loss1: 0.2778 Loss2: 0.4047 Loss3: 0.2562
2025-09-26 09:07:11.772739 Epoch [053/100], Step [0250/1150], Loss1: 0.1706 Loss2: 0.2245 Loss3: 0.1566
2025-09-26 09:08:14.751293 Epoch [053/100], Step [0300/1150], Loss1: 0.2771 Loss2: 0.4784 Loss3: 0.2499
2025-09-26 09:09:17.510726 Epoch [053/100], Step [0350/1150], Loss1: 0.2721 Loss2: 0.2882 Loss3: 0.2509
2025-09-26 09:10:20.381547 Epoch [053/100], Step [0400/1150], Loss1: 0.3186 Loss2: 0.3654 Loss3: 0.2801
2025-09-26 09:11:23.278421 Epoch [053/100], Step [0450/1150], Loss1: 0.2818 Loss2: 0.3923 Loss3: 0.2723
2025-09-26 09:12:26.241247 Epoch [053/100], Step [0500/1150], Loss1: 0.1772 Loss2: 0.2590 Loss3: 0.1591
2025-09-26 09:13:29.325713 Epoch [053/100], Step [0550/1150], Loss1: 0.3117 Loss2: 0.5009 Loss3: 0.2722
2025-09-26 09:14:32.207727 Epoch [053/100], Step [0600/1150], Loss1: 0.2088 Loss2: 0.3135 Loss3: 0.1925
2025-09-26 09:15:34.975082 Epoch [053/100], Step [0650/1150], Loss1: 0.3026 Loss2: 0.3522 Loss3: 0.2773
2025-09-26 09:16:37.925261 Epoch [053/100], Step [0700/1150], Loss1: 0.3885 Loss2: 0.4772 Loss3: 0.3726
2025-09-26 09:17:40.905151 Epoch [053/100], Step [0750/1150], Loss1: 0.1851 Loss2: 0.2296 Loss3: 0.1618
2025-09-26 09:18:43.903824 Epoch [053/100], Step [0800/1150], Loss1: 0.1887 Loss2: 0.2547 Loss3: 0.1699
2025-09-26 09:19:46.906668 Epoch [053/100], Step [0850/1150], Loss1: 0.2359 Loss2: 0.3420 Loss3: 0.2146
2025-09-26 09:20:49.725374 Epoch [053/100], Step [0900/1150], Loss1: 0.2038 Loss2: 0.2752 Loss3: 0.1922
2025-09-26 09:21:52.616601 Epoch [053/100], Step [0950/1150], Loss1: 0.1965 Loss2: 0.3300 Loss3: 0.2022
2025-09-26 09:22:55.044235 Epoch [053/100], Step [1000/1150], Loss1: 0.2251 Loss2: 0.3189 Loss3: 0.2106
2025-09-26 09:23:57.606456 Epoch [053/100], Step [1050/1150], Loss1: 0.2355 Loss2: 0.2776 Loss3: 0.1992
2025-09-26 09:25:00.513172 Epoch [053/100], Step [1100/1150], Loss1: 0.2680 Loss2: 0.3508 Loss3: 0.2397
2025-09-26 09:26:03.202453 Epoch [053/100], Step [1150/1150], Loss1: 0.4217 Loss2: 0.5000 Loss3: 0.3851
2025-09-26 09:26:08.606720 Epoch [054/100], Step [0001/1150], Loss1: 0.2120 Loss2: 0.2826 Loss3: 0.1794
2025-09-26 09:27:10.336668 Epoch [054/100], Step [0050/1150], Loss1: 0.2041 Loss2: 0.2654 Loss3: 0.1842
2025-09-26 09:28:13.012911 Epoch [054/100], Step [0100/1150], Loss1: 0.3391 Loss2: 0.4799 Loss3: 0.3253
2025-09-26 09:29:15.727740 Epoch [054/100], Step [0150/1150], Loss1: 0.2300 Loss2: 0.2786 Loss3: 0.1992
2025-09-26 09:30:18.518583 Epoch [054/100], Step [0200/1150], Loss1: 0.3159 Loss2: 0.4115 Loss3: 0.2770
2025-09-26 09:31:21.429841 Epoch [054/100], Step [0250/1150], Loss1: 0.3768 Loss2: 0.4264 Loss3: 0.3443
2025-09-26 09:32:24.517968 Epoch [054/100], Step [0300/1150], Loss1: 0.2567 Loss2: 0.3332 Loss3: 0.2388
2025-09-26 09:33:27.241241 Epoch [054/100], Step [0350/1150], Loss1: 0.2416 Loss2: 0.2749 Loss3: 0.2027
2025-09-26 09:34:29.929032 Epoch [054/100], Step [0400/1150], Loss1: 0.3649 Loss2: 0.5165 Loss3: 0.3424
2025-09-26 09:35:32.567076 Epoch [054/100], Step [0450/1150], Loss1: 0.2899 Loss2: 0.3994 Loss3: 0.2678
2025-09-26 09:36:35.037897 Epoch [054/100], Step [0500/1150], Loss1: 0.1596 Loss2: 0.2523 Loss3: 0.1453
2025-09-26 09:37:37.695936 Epoch [054/100], Step [0550/1150], Loss1: 0.2896 Loss2: 0.3887 Loss3: 0.2801
2025-09-26 09:38:40.400555 Epoch [054/100], Step [0600/1150], Loss1: 0.3390 Loss2: 0.4219 Loss3: 0.2964
2025-09-26 09:39:43.075218 Epoch [054/100], Step [0650/1150], Loss1: 0.2609 Loss2: 0.4101 Loss3: 0.2289
2025-09-26 09:40:46.082236 Epoch [054/100], Step [0700/1150], Loss1: 0.2142 Loss2: 0.2401 Loss3: 0.1724
2025-09-26 09:41:49.073388 Epoch [054/100], Step [0750/1150], Loss1: 0.1699 Loss2: 0.2134 Loss3: 0.1398
2025-09-26 09:42:51.837770 Epoch [054/100], Step [0800/1150], Loss1: 0.3062 Loss2: 0.5236 Loss3: 0.2692
2025-09-26 09:43:54.615460 Epoch [054/100], Step [0850/1150], Loss1: 0.2275 Loss2: 0.3319 Loss3: 0.1933
2025-09-26 09:44:57.516409 Epoch [054/100], Step [0900/1150], Loss1: 0.2029 Loss2: 0.2237 Loss3: 0.1866
2025-09-26 09:46:00.394060 Epoch [054/100], Step [0950/1150], Loss1: 0.2497 Loss2: 0.3304 Loss3: 0.2419
2025-09-26 09:47:03.225125 Epoch [054/100], Step [1000/1150], Loss1: 0.2734 Loss2: 0.4071 Loss3: 0.2506
2025-09-26 09:48:06.051748 Epoch [054/100], Step [1050/1150], Loss1: 0.3432 Loss2: 0.4253 Loss3: 0.3254
2025-09-26 09:49:08.820975 Epoch [054/100], Step [1100/1150], Loss1: 0.3857 Loss2: 0.5695 Loss3: 0.3457
2025-09-26 09:50:11.343523 Epoch [054/100], Step [1150/1150], Loss1: 0.1675 Loss2: 0.2781 Loss3: 0.1547
2025-09-26 09:50:20.534034 Epoch [055/100], Step [0001/1150], Loss1: 0.3964 Loss2: 0.4583 Loss3: 0.3643
2025-09-26 09:51:22.174569 Epoch [055/100], Step [0050/1150], Loss1: 0.2736 Loss2: 0.3895 Loss3: 0.2562
2025-09-26 09:52:24.856384 Epoch [055/100], Step [0100/1150], Loss1: 0.2503 Loss2: 0.4446 Loss3: 0.2443
2025-09-26 09:53:27.777679 Epoch [055/100], Step [0150/1150], Loss1: 0.2875 Loss2: 0.4967 Loss3: 0.2530
2025-09-26 09:54:30.732956 Epoch [055/100], Step [0200/1150], Loss1: 0.3301 Loss2: 0.4494 Loss3: 0.3047
2025-09-26 09:55:33.548584 Epoch [055/100], Step [0250/1150], Loss1: 0.2472 Loss2: 0.4216 Loss3: 0.2336
2025-09-26 09:56:36.365949 Epoch [055/100], Step [0300/1150], Loss1: 0.2197 Loss2: 0.4069 Loss3: 0.1879
2025-09-26 09:57:39.212965 Epoch [055/100], Step [0350/1150], Loss1: 0.1832 Loss2: 0.2227 Loss3: 0.1655
2025-09-26 09:58:42.203689 Epoch [055/100], Step [0400/1150], Loss1: 0.1771 Loss2: 0.2871 Loss3: 0.1629
2025-09-26 09:59:45.123297 Epoch [055/100], Step [0450/1150], Loss1: 0.1967 Loss2: 0.3579 Loss3: 0.1756
2025-09-26 10:00:47.880354 Epoch [055/100], Step [0500/1150], Loss1: 0.2301 Loss2: 0.2892 Loss3: 0.2117
2025-09-26 10:01:50.490809 Epoch [055/100], Step [0550/1150], Loss1: 0.2121 Loss2: 0.2986 Loss3: 0.2018
2025-09-26 10:02:53.084281 Epoch [055/100], Step [0600/1150], Loss1: 0.2293 Loss2: 0.3083 Loss3: 0.2150
2025-09-26 10:03:55.672057 Epoch [055/100], Step [0650/1150], Loss1: 0.2461 Loss2: 0.3402 Loss3: 0.2235
2025-09-26 10:04:58.448497 Epoch [055/100], Step [0700/1150], Loss1: 0.1746 Loss2: 0.2034 Loss3: 0.1545
2025-09-26 10:06:01.139088 Epoch [055/100], Step [0750/1150], Loss1: 0.3232 Loss2: 0.3980 Loss3: 0.2933
2025-09-26 10:07:03.732040 Epoch [055/100], Step [0800/1150], Loss1: 0.1847 Loss2: 0.3510 Loss3: 0.1765
2025-09-26 10:08:06.267842 Epoch [055/100], Step [0850/1150], Loss1: 0.2671 Loss2: 0.4160 Loss3: 0.2463
2025-09-26 10:09:08.864937 Epoch [055/100], Step [0900/1150], Loss1: 0.3656 Loss2: 0.5326 Loss3: 0.3485
2025-09-26 10:10:11.455648 Epoch [055/100], Step [0950/1150], Loss1: 0.1749 Loss2: 0.2988 Loss3: 0.1607
2025-09-26 10:11:13.971084 Epoch [055/100], Step [1000/1150], Loss1: 0.3368 Loss2: 0.5507 Loss3: 0.3172
2025-09-26 10:12:16.572394 Epoch [055/100], Step [1050/1150], Loss1: 0.1947 Loss2: 0.2638 Loss3: 0.1880
2025-09-26 10:13:19.315179 Epoch [055/100], Step [1100/1150], Loss1: 0.1793 Loss2: 0.2465 Loss3: 0.1450
2025-09-26 10:14:21.752242 Epoch [055/100], Step [1150/1150], Loss1: 0.2904 Loss2: 0.3813 Loss3: 0.2642
2025-09-26 10:14:27.022201 Epoch [056/100], Step [0001/1150], Loss1: 0.2018 Loss2: 0.2560 Loss3: 0.1925
2025-09-26 10:15:28.704941 Epoch [056/100], Step [0050/1150], Loss1: 0.2709 Loss2: 0.4399 Loss3: 0.2566
2025-09-26 10:16:31.477701 Epoch [056/100], Step [0100/1150], Loss1: 0.2465 Loss2: 0.3076 Loss3: 0.2104
2025-09-26 10:17:34.260720 Epoch [056/100], Step [0150/1150], Loss1: 0.3336 Loss2: 0.5315 Loss3: 0.3097
2025-09-26 10:18:37.087479 Epoch [056/100], Step [0200/1150], Loss1: 0.2251 Loss2: 0.3132 Loss3: 0.2063
2025-09-26 10:19:39.878080 Epoch [056/100], Step [0250/1150], Loss1: 0.2736 Loss2: 0.3682 Loss3: 0.2538
2025-09-26 10:20:42.780812 Epoch [056/100], Step [0300/1150], Loss1: 0.1872 Loss2: 0.2906 Loss3: 0.1743
2025-09-26 10:21:45.805745 Epoch [056/100], Step [0350/1150], Loss1: 0.2760 Loss2: 0.3924 Loss3: 0.2573
2025-09-26 10:22:48.695654 Epoch [056/100], Step [0400/1150], Loss1: 0.3118 Loss2: 0.4744 Loss3: 0.3019
2025-09-26 10:23:51.681754 Epoch [056/100], Step [0450/1150], Loss1: 0.2133 Loss2: 0.4800 Loss3: 0.1856
2025-09-26 10:24:54.814480 Epoch [056/100], Step [0500/1150], Loss1: 0.1880 Loss2: 0.3133 Loss3: 0.1641
2025-09-26 10:25:57.441219 Epoch [056/100], Step [0550/1150], Loss1: 0.3986 Loss2: 0.4640 Loss3: 0.3752
2025-09-26 10:27:00.010340 Epoch [056/100], Step [0600/1150], Loss1: 0.2132 Loss2: 0.2976 Loss3: 0.1920
2025-09-26 10:28:02.653461 Epoch [056/100], Step [0650/1150], Loss1: 0.4608 Loss2: 0.7008 Loss3: 0.4379
2025-09-26 10:29:05.338813 Epoch [056/100], Step [0700/1150], Loss1: 0.2590 Loss2: 0.3751 Loss3: 0.2432
2025-09-26 10:30:08.172911 Epoch [056/100], Step [0750/1150], Loss1: 0.2297 Loss2: 0.2712 Loss3: 0.2185
2025-09-26 10:31:11.169228 Epoch [056/100], Step [0800/1150], Loss1: 0.2749 Loss2: 0.4022 Loss3: 0.2428
2025-09-26 10:32:13.990610 Epoch [056/100], Step [0850/1150], Loss1: 0.2579 Loss2: 0.4302 Loss3: 0.2344
2025-09-26 10:33:16.745353 Epoch [056/100], Step [0900/1150], Loss1: 0.1962 Loss2: 0.2615 Loss3: 0.1721
2025-09-26 10:34:19.525181 Epoch [056/100], Step [0950/1150], Loss1: 0.2506 Loss2: 0.3531 Loss3: 0.2246
2025-09-26 10:35:22.374394 Epoch [056/100], Step [1000/1150], Loss1: 0.3809 Loss2: 0.4817 Loss3: 0.3336
2025-09-26 10:36:25.511393 Epoch [056/100], Step [1050/1150], Loss1: 0.2342 Loss2: 0.2885 Loss3: 0.2070
2025-09-26 10:37:28.309407 Epoch [056/100], Step [1100/1150], Loss1: 0.1953 Loss2: 0.3410 Loss3: 0.1813
2025-09-26 10:38:30.873980 Epoch [056/100], Step [1150/1150], Loss1: 0.2287 Loss2: 0.3290 Loss3: 0.2116
2025-09-26 10:38:35.825726 Epoch [057/100], Step [0001/1150], Loss1: 0.2483 Loss2: 0.3106 Loss3: 0.2398
2025-09-26 10:39:37.626431 Epoch [057/100], Step [0050/1150], Loss1: 0.3339 Loss2: 0.4125 Loss3: 0.3161
2025-09-26 10:40:40.288876 Epoch [057/100], Step [0100/1150], Loss1: 0.3313 Loss2: 0.4256 Loss3: 0.3104
2025-09-26 10:41:43.377184 Epoch [057/100], Step [0150/1150], Loss1: 0.3193 Loss2: 0.3499 Loss3: 0.3049
2025-09-26 10:42:46.393542 Epoch [057/100], Step [0200/1150], Loss1: 0.2710 Loss2: 0.3407 Loss3: 0.2483
2025-09-26 10:43:49.264398 Epoch [057/100], Step [0250/1150], Loss1: 0.2722 Loss2: 0.4616 Loss3: 0.2369
2025-09-26 10:44:51.956052 Epoch [057/100], Step [0300/1150], Loss1: 0.2502 Loss2: 0.3060 Loss3: 0.2245
2025-09-26 10:45:54.727257 Epoch [057/100], Step [0350/1150], Loss1: 0.2758 Loss2: 0.3349 Loss3: 0.2495
2025-09-26 10:46:57.402341 Epoch [057/100], Step [0400/1150], Loss1: 0.3688 Loss2: 0.4562 Loss3: 0.3346
2025-09-26 10:48:00.219407 Epoch [057/100], Step [0450/1150], Loss1: 0.1250 Loss2: 0.1693 Loss3: 0.1120
2025-09-26 10:49:03.156289 Epoch [057/100], Step [0500/1150], Loss1: 0.2342 Loss2: 0.2734 Loss3: 0.2175
2025-09-26 10:50:06.001837 Epoch [057/100], Step [0550/1150], Loss1: 0.3236 Loss2: 0.5130 Loss3: 0.2850
2025-09-26 10:51:08.808202 Epoch [057/100], Step [0600/1150], Loss1: 0.2059 Loss2: 0.2656 Loss3: 0.1802
2025-09-26 10:52:11.725915 Epoch [057/100], Step [0650/1150], Loss1: 0.2499 Loss2: 0.3806 Loss3: 0.2291
2025-09-26 10:53:14.803977 Epoch [057/100], Step [0700/1150], Loss1: 0.2156 Loss2: 0.2986 Loss3: 0.1906
2025-09-26 10:54:18.012403 Epoch [057/100], Step [0750/1150], Loss1: 0.2818 Loss2: 0.4369 Loss3: 0.2501
2025-09-26 10:55:20.966303 Epoch [057/100], Step [0800/1150], Loss1: 0.1651 Loss2: 0.3324 Loss3: 0.1656
2025-09-26 10:56:24.213637 Epoch [057/100], Step [0850/1150], Loss1: 0.2031 Loss2: 0.2265 Loss3: 0.1817
2025-09-26 10:57:27.252066 Epoch [057/100], Step [0900/1150], Loss1: 0.1793 Loss2: 0.3348 Loss3: 0.1621
2025-09-26 10:58:30.644016 Epoch [057/100], Step [0950/1150], Loss1: 0.2796 Loss2: 0.3699 Loss3: 0.2563
2025-09-26 10:59:33.668723 Epoch [057/100], Step [1000/1150], Loss1: 0.3304 Loss2: 0.5297 Loss3: 0.3197
2025-09-26 11:00:36.736954 Epoch [057/100], Step [1050/1150], Loss1: 0.2966 Loss2: 0.3416 Loss3: 0.2662
2025-09-26 11:01:39.809793 Epoch [057/100], Step [1100/1150], Loss1: 0.3387 Loss2: 0.3683 Loss3: 0.2965
2025-09-26 11:02:42.547028 Epoch [057/100], Step [1150/1150], Loss1: 0.2945 Loss2: 0.3993 Loss3: 0.2714
2025-09-26 11:02:47.529681 Epoch [058/100], Step [0001/1150], Loss1: 0.2647 Loss2: 0.2992 Loss3: 0.2438
2025-09-26 11:03:49.285866 Epoch [058/100], Step [0050/1150], Loss1: 0.1788 Loss2: 0.2512 Loss3: 0.1645
2025-09-26 11:04:52.182440 Epoch [058/100], Step [0100/1150], Loss1: 0.2934 Loss2: 0.3916 Loss3: 0.2648
2025-09-26 11:05:55.176372 Epoch [058/100], Step [0150/1150], Loss1: 0.2355 Loss2: 0.3185 Loss3: 0.2198
2025-09-26 11:06:58.285709 Epoch [058/100], Step [0200/1150], Loss1: 0.2169 Loss2: 0.2634 Loss3: 0.1897
2025-09-26 11:08:01.216990 Epoch [058/100], Step [0250/1150], Loss1: 0.2016 Loss2: 0.2466 Loss3: 0.1824
2025-09-26 11:09:04.330974 Epoch [058/100], Step [0300/1150], Loss1: 0.2055 Loss2: 0.2411 Loss3: 0.1714
2025-09-26 11:10:07.380297 Epoch [058/100], Step [0350/1150], Loss1: 0.2392 Loss2: 0.2951 Loss3: 0.2284
2025-09-26 11:11:10.716220 Epoch [058/100], Step [0400/1150], Loss1: 0.2522 Loss2: 0.4594 Loss3: 0.2375
2025-09-26 11:12:14.584472 Epoch [058/100], Step [0450/1150], Loss1: 0.1921 Loss2: 0.2618 Loss3: 0.1666
2025-09-26 11:13:18.399305 Epoch [058/100], Step [0500/1150], Loss1: 0.2667 Loss2: 0.3428 Loss3: 0.2391
2025-09-26 11:14:22.318569 Epoch [058/100], Step [0550/1150], Loss1: 0.2057 Loss2: 0.3163 Loss3: 0.1846
2025-09-26 11:15:25.954597 Epoch [058/100], Step [0600/1150], Loss1: 0.2181 Loss2: 0.3275 Loss3: 0.1991
2025-09-26 11:16:29.374854 Epoch [058/100], Step [0650/1150], Loss1: 0.2151 Loss2: 0.2579 Loss3: 0.2014
2025-09-26 11:17:32.967541 Epoch [058/100], Step [0700/1150], Loss1: 0.2487 Loss2: 0.3491 Loss3: 0.2322
2025-09-26 11:18:36.441091 Epoch [058/100], Step [0750/1150], Loss1: 0.1920 Loss2: 0.2478 Loss3: 0.1682
2025-09-26 11:19:39.768973 Epoch [058/100], Step [0800/1150], Loss1: 0.2618 Loss2: 0.5553 Loss3: 0.2384
2025-09-26 11:20:43.159917 Epoch [058/100], Step [0850/1150], Loss1: 0.2300 Loss2: 0.2750 Loss3: 0.1959
2025-09-26 11:21:46.556181 Epoch [058/100], Step [0900/1150], Loss1: 0.2781 Loss2: 0.4247 Loss3: 0.2535
2025-09-26 11:22:50.123389 Epoch [058/100], Step [0950/1150], Loss1: 0.2589 Loss2: 0.3910 Loss3: 0.2236
2025-09-26 11:23:53.670158 Epoch [058/100], Step [1000/1150], Loss1: 0.2233 Loss2: 0.4362 Loss3: 0.2086
2025-09-26 11:24:57.280681 Epoch [058/100], Step [1050/1150], Loss1: 0.3083 Loss2: 0.5405 Loss3: 0.2888
2025-09-26 11:26:00.904388 Epoch [058/100], Step [1100/1150], Loss1: 0.2208 Loss2: 0.3383 Loss3: 0.1872
2025-09-26 11:27:04.195704 Epoch [058/100], Step [1150/1150], Loss1: 0.1718 Loss2: 0.2433 Loss3: 0.1643
2025-09-26 11:27:09.303704 Epoch [059/100], Step [0001/1150], Loss1: 0.2033 Loss2: 0.2439 Loss3: 0.1751
2025-09-26 11:28:11.604818 Epoch [059/100], Step [0050/1150], Loss1: 0.2478 Loss2: 0.3436 Loss3: 0.2280
2025-09-26 11:29:15.043029 Epoch [059/100], Step [0100/1150], Loss1: 0.2463 Loss2: 0.3576 Loss3: 0.2257
2025-09-26 11:30:18.467969 Epoch [059/100], Step [0150/1150], Loss1: 0.1827 Loss2: 0.2887 Loss3: 0.1527
2025-09-26 11:31:22.126287 Epoch [059/100], Step [0200/1150], Loss1: 0.1713 Loss2: 0.2537 Loss3: 0.1519
2025-09-26 11:32:25.916038 Epoch [059/100], Step [0250/1150], Loss1: 0.2215 Loss2: 0.3237 Loss3: 0.2082
2025-09-26 11:33:29.558688 Epoch [059/100], Step [0300/1150], Loss1: 0.1823 Loss2: 0.2889 Loss3: 0.1633
2025-09-26 11:34:32.936045 Epoch [059/100], Step [0350/1150], Loss1: 0.1861 Loss2: 0.2158 Loss3: 0.1689
2025-09-26 11:35:36.573787 Epoch [059/100], Step [0400/1150], Loss1: 0.2625 Loss2: 0.3678 Loss3: 0.2395
2025-09-26 11:36:40.120452 Epoch [059/100], Step [0450/1150], Loss1: 0.2838 Loss2: 0.3404 Loss3: 0.2268
2025-09-26 11:37:43.499668 Epoch [059/100], Step [0500/1150], Loss1: 0.3677 Loss2: 0.5527 Loss3: 0.3320
2025-09-26 11:38:47.717337 Epoch [059/100], Step [0550/1150], Loss1: 0.2017 Loss2: 0.2316 Loss3: 0.1835
2025-09-26 11:39:51.707860 Epoch [059/100], Step [0600/1150], Loss1: 0.1884 Loss2: 0.2479 Loss3: 0.1693
2025-09-26 11:40:55.311674 Epoch [059/100], Step [0650/1150], Loss1: 0.2083 Loss2: 0.4710 Loss3: 0.2055
2025-09-26 11:41:58.790562 Epoch [059/100], Step [0700/1150], Loss1: 0.1883 Loss2: 0.4179 Loss3: 0.1696
2025-09-26 11:43:02.184147 Epoch [059/100], Step [0750/1150], Loss1: 0.3064 Loss2: 0.4173 Loss3: 0.2967
2025-09-26 11:44:05.458215 Epoch [059/100], Step [0800/1150], Loss1: 0.2422 Loss2: 0.3296 Loss3: 0.2159
2025-09-26 11:45:09.188583 Epoch [059/100], Step [0850/1150], Loss1: 0.1714 Loss2: 0.1938 Loss3: 0.1496
2025-09-26 11:46:12.747968 Epoch [059/100], Step [0900/1150], Loss1: 0.2559 Loss2: 0.4557 Loss3: 0.2484
2025-09-26 11:47:16.319935 Epoch [059/100], Step [0950/1150], Loss1: 0.1889 Loss2: 0.2642 Loss3: 0.1790
2025-09-26 11:48:20.375163 Epoch [059/100], Step [1000/1150], Loss1: 0.2373 Loss2: 0.3658 Loss3: 0.1968
2025-09-26 11:49:24.072512 Epoch [059/100], Step [1050/1150], Loss1: 0.4810 Loss2: 0.5187 Loss3: 0.4325
2025-09-26 11:50:27.856125 Epoch [059/100], Step [1100/1150], Loss1: 0.2368 Loss2: 0.3603 Loss3: 0.2136
2025-09-26 11:51:30.838825 Epoch [059/100], Step [1150/1150], Loss1: 0.2091 Loss2: 0.2954 Loss3: 0.1919
2025-09-26 11:51:39.321883 Epoch [060/100], Step [0001/1150], Loss1: 0.2112 Loss2: 0.2663 Loss3: 0.1958
2025-09-26 11:52:41.682000 Epoch [060/100], Step [0050/1150], Loss1: 0.2367 Loss2: 0.3419 Loss3: 0.2166
2025-09-26 11:53:45.048061 Epoch [060/100], Step [0100/1150], Loss1: 0.2434 Loss2: 0.2769 Loss3: 0.2185
2025-09-26 11:54:48.526769 Epoch [060/100], Step [0150/1150], Loss1: 0.2357 Loss2: 0.3224 Loss3: 0.2052
2025-09-26 11:55:52.310103 Epoch [060/100], Step [0200/1150], Loss1: 0.2207 Loss2: 0.3880 Loss3: 0.1940
